employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-60541298,Robert,Buck,Female,New York,Buffalo,2023-01-31,Sales,Sales Representative,Bachelor,65528,Good,Yes,1992-12-01,
00-62758434,Justin,Hernandez,Male,New York,New York City,2015-04-24,Sales,Sales Consultant,PhD,82905,Good,Yes,1989-06-11,
00-35357498,Andrew,Johnson,Male,New York,Buffalo,2023-09-29,Operations,Inventory Specialist,High School,56329,Good,No,2006-03-19,
00-44200134,Shawn,Rogers,Male,New York,Rochester,2024-11-27,Sales,Sales Representative,Bachelor,70797,Satisfactory,Yes,1998-09-21,
00-71036929,Ashley,Medina,Male,New York,New York City,2024-11-27,Marketing,SEO Specialist,Bachelor,83966,Good,No,1990-06-29,
00-83906211,Eddie,Sanchez,Male,Michigan,Grand Rapids,2020-09-11,Operations,Inventory Specialist,High School,63447,Satisfactory,No,2000-11-24,
00-47190613,Jamie,Green,Female,New York,Buffalo,2020-05-05,Sales,Sales Consultant,Bachelor,76082,Satisfactory,No,1974-02-15,
00-66437641,Donna,Shaw,Female,North Carolina,Greensboro,2017-05-19,Finance,Finance Manager,PhD,149758,Good,Yes,1973-03-30,
00-16844169,Cheyenne,Martinez,Female,New York,Rochester,2024-06-23,Customer Service,Support Specialist,Bachelor,60339,Good,No,1999-11-29,
00-94303862,Tamara,Reeves,Female,New York,New York City,2024-02-07,Sales,Sales Specialist,Master,68326,Satisfactory,No,1976-09-07,
00-89896025,Donna,Harris,Male,Ohio,Cleveland,2016-09-06,Marketing,Marketing Coordinator,Bachelor,70128,Good,No,1986-04-07,
00-68676263,Robert,Hudson,Female,New York,Buffalo,2018-11-18,Operations,Logistics Coordinator,Bachelor,60435,Good,No,1993-06-16,
00-26031606,Matthew,Clark,Female,New York,Buffalo,2017-07-10,Sales,Sales Consultant,Bachelor,86281,Good,No,2000-08-30,
00-26497586,Blake,Garcia,Male,New York,Buffalo,2018-04-11,Operations,Logistics Coordinator,Bachelor,75830,Excellent,No,1966-10-29,
00-17315154,Monica,Olsen,Female,Michigan,Grand Rapids,2015-10-20,Sales,Sales Specialist,Bachelor,66059,Excellent,No,1997-08-20,
00-19432819,Frank,Patterson,Male,New York,Rochester,2017-04-17,IT,Software Developer,Master,86608,Satisfactory,No,1994-09-17,
00-83617175,Ryan,Glenn,Female,Michigan,Detroit,2020-11-16,IT,Software Developer,Master,87515,Good,No,1977-02-28,
00-27102306,Monica,Wood,Male,Michigan,Warren,2023-10-21,Operations,Logistics Coordinator,Bachelor,68596,Good,Yes,1992-01-01,
00-66809516,Tony,Holder,Female,New York,Rochester,2017-04-25,Sales,Sales Specialist,Bachelor,73357,Good,No,1963-07-17,
00-98623556,Michael,Rivers,Male,New York,Rochester,2020-11-27,Sales,Sales Representative,Bachelor,83959,Good,No,1979-02-06,
00-11322863,Tracy,Davenport,Male,Ohio,Cincinnati,2016-09-02,Operations,Operations Analyst,Master,81986,Good,Yes,1996-07-03,
00-93800183,Lee,Potter,Female,New York,New York City,2022-08-12,Operations,Logistics Coordinator,Bachelor,58777,Satisfactory,No,1992-04-19,
00-48143081,Tiffany,Green,Male,North Carolina,Charlotte,2019-06-10,Customer Service,Help Desk Technician,Bachelor,62616,Good,No,1990-10-06,
00-40935620,Kelly,Simmons,Male,North Carolina,Charlotte,2017-03-01,Customer Service,Customer Service Representative,Bachelor,75213,Good,Yes,1974-09-27,
00-91022047,Lisa,Lane,Female,New York,Rochester,2020-09-15,Sales,Sales Specialist,Master,72888,Satisfactory,Yes,1986-08-04,
00-45800669,Maria,Smith,Female,New York,Buffalo,2024-05-28,Operations,Inventory Specialist,High School,61982,Satisfactory,No,1982-10-05,
00-57452870,Devin,Smith,Female,New York,New York City,2023-05-31,Operations,Logistics Coordinator,Bachelor,62731,Excellent,Yes,1990-01-23,
00-30361218,David,Bradley,Female,New York,New York City,2015-04-30,Operations,Logistics Coordinator,Bachelor,57184,Excellent,No,2006-02-17,
00-88399260,Amanda,Cook,Female,New York,New York City,2018-02-09,IT,IT Support Specialist,Bachelor,65257,Satisfactory,No,1966-02-15,
00-39510761,Loretta,Brown,Male,New York,New York City,2017-06-03,Marketing,Marketing Coordinator,Bachelor,71699,Satisfactory,No,1975-01-30,
00-61441896,David,West,Male,Virginia,Virginia Beach,2017-06-02,Operations,Inventory Specialist,High School,69392,Satisfactory,No,1962-08-13,
00-92717934,Travis,Harper,Female,New York,Buffalo,2015-03-26,Operations,Logistics Coordinator,Bachelor,62410,Needs Improvement,No,1999-07-16,
00-31527957,Luis,Johnson,Male,New York,Buffalo,2016-06-09,Customer Service,Help Desk Technician,High School,85811,Satisfactory,Yes,1984-12-22,
00-92427437,Kimberly,Scott,Male,Ohio,Columbus,2024-11-16,Sales,Sales Specialist,Bachelor,92754,Good,No,1982-10-24,
00-46202434,Michelle,Jones,Female,New York,Rochester,2023-07-29,IT,System Administrator,Master,89806,Satisfactory,Yes,1965-02-06,
00-26718600,Kevin,Melton,Male,Michigan,Warren,2016-08-27,Operations,Logistics Coordinator,Bachelor,67278,Satisfactory,Yes,1961-12-01,
00-64546380,Rachel,Lopez,Male,New York,Buffalo,2017-10-14,HR,HR Coordinator,Master,60245,Good,No,1985-05-02,
00-71673933,Kelly,Snyder,Female,New York,New York City,2021-07-20,Customer Service,Help Desk Technician,Bachelor,65017,Satisfactory,Yes,1984-05-17,
00-33292561,Melody,Donovan,Male,New York,New York City,2024-09-12,Finance,Financial Analyst,Bachelor,79752,Satisfactory,No,1993-02-04,
00-47509920,Jessica,Smith,Female,New York,Rochester,2016-11-28,Sales,Sales Representative,Bachelor,58654,Excellent,No,1980-11-02,
00-42047266,Teresa,Sharp,Female,New York,New York City,2022-06-18,Finance,Financial Analyst,Bachelor,79417,Good,No,1988-04-19,
00-68410653,Natalie,Brooks,Female,Michigan,Detroit,2020-11-11,Customer Service,Customer Service Representative,Bachelor,59958,Good,No,1992-12-08,
00-90492563,Kelly,Rios,Male,New York,Buffalo,2023-06-17,Marketing,Content Creator,High School,58520,Excellent,Yes,2002-12-03,
00-69883280,James,Santos,Male,New York,Rochester,2017-07-12,Customer Service,Customer Service Representative,High School,59364,Good,No,1995-10-06,
00-23470978,Clayton,Chavez,Male,New York,New York City,2023-09-05,IT,Software Developer,Master,81795,Excellent,No,2002-02-27,
00-64832587,Stacey,Mercer,Male,New York,Rochester,2022-02-22,Customer Service,Help Desk Technician,High School,74032,Good,No,1961-07-11,
00-69395043,John,Wallace,Female,New York,Buffalo,2017-09-24,Sales,Sales Representative,Bachelor,70744,Satisfactory,No,1967-09-27,
00-61603430,Eric,Brown,Female,New York,Rochester,2023-07-26,Marketing,Content Creator,Bachelor,60397,Satisfactory,No,1986-04-02,
00-61024565,Jacqueline,Stewart,Female,Virginia,Virginia Beach,2015-09-19,Sales,Sales Representative,Bachelor,68371,Good,Yes,1983-02-03,
00-46470084,Ralph,Ross,Female,Michigan,Grand Rapids,2017-09-23,Sales,Sales Representative,Bachelor,72802,Good,Yes,1980-06-30,
00-75970674,Alexander,Gonzalez,Male,Michigan,Detroit,2019-08-18,HR,Recruiter,Bachelor,71608,Needs Improvement,No,1977-11-01,
00-80321416,Emily,Allison,Female,New York,New York City,2018-10-13,Customer Service,Customer Service Representative,Bachelor,54518,Satisfactory,Yes,2000-12-22,
00-12780428,Lindsey,Simmons,Male,New York,Rochester,2020-01-02,Customer Service,Support Specialist,High School,65234,Excellent,Yes,1989-12-30,
00-92629511,Carlos,Taylor,Male,New York,Rochester,2018-10-16,Operations,Operations Analyst,Bachelor,82510,Good,No,1996-09-19,
00-69349666,Edward,Underwood,Female,Illinois,Chicago,2021-11-03,Sales,Sales Representative,Bachelor,59101,Satisfactory,Yes,1986-06-16,
00-60057985,Patricia,Cortez,Female,New York,Rochester,2017-07-08,IT,Software Developer,Bachelor,75277,Needs Improvement,Yes,1996-08-27,
00-20382674,Wesley,Adams,Female,New York,New York City,2021-05-22,IT,IT Support Specialist,Bachelor,54865,Satisfactory,No,1998-05-07,
00-60689240,Jon,Oconnell,Male,North Carolina,Charlotte,2017-07-17,Marketing,Content Creator,High School,56812,Good,No,1988-08-27,
00-64224809,James,Mullins,Female,New York,Rochester,2017-06-03,IT,Software Developer,Bachelor,88523,Satisfactory,No,1980-08-31,
00-52172791,Shannon,Johnston,Male,New York,Rochester,2018-01-09,Operations,Inventory Specialist,Bachelor,65626,Good,Yes,1986-01-20,
00-46794685,Kristy,Jackson,Male,Michigan,Detroit,2017-12-22,IT,Software Developer,Master,92680,Good,No,1976-10-03,
00-49014249,Amber,Sullivan,Female,New York,Buffalo,2023-09-21,IT,IT Support Specialist,High School,63155,Good,No,1972-04-19,
00-60928119,Danielle,Terry,Female,Michigan,Warren,2021-05-19,Sales,Sales Representative,Bachelor,58514,Satisfactory,No,1985-09-23,
00-73043814,Melissa,Bowman,Male,New York,Buffalo,2024-04-02,Operations,Operations Analyst,Bachelor,87211,Satisfactory,No,2004-02-10,
00-85606069,Samantha,Macdonald,Female,New York,New York City,2017-11-16,Sales,Sales Consultant,Master,70631,Needs Improvement,No,1991-07-13,
00-18683210,Carol,Johnson,Female,Illinois,Naperville,2019-12-25,Operations,Logistics Coordinator,Bachelor,60763,Satisfactory,No,1984-04-27,
00-12936591,Samantha,Ramirez,Male,Pennsylvania,Allentown,2018-09-18,Sales,Sales Representative,Bachelor,62745,Good,No,1984-08-19,
00-56329832,Brett,Camacho,Male,New York,Buffalo,2018-02-22,Sales,Sales Representative,Bachelor,78144,Good,Yes,1992-01-01,
00-12750674,Christy,Gallagher,Female,New York,Rochester,2020-02-04,Operations,Logistics Coordinator,Bachelor,56407,Good,No,1984-10-30,
00-69770852,Anne,Lewis,Female,Illinois,Naperville,2023-01-19,IT,Software Developer,Bachelor,86157,Good,Yes,1977-08-08,
00-22007239,Denise,Wu,Male,Illinois,Chicago,2019-01-01,Finance,Accountant,Bachelor,71801,Good,No,1994-07-19,
00-56738646,Daniel,Rivera,Female,New York,Rochester,2017-05-23,Sales,Sales Specialist,Master,59907,Needs Improvement,No,1974-04-27,
00-59203514,Thomas,Cobb,Female,Illinois,Chicago,2024-07-12,Operations,Operations Analyst,Bachelor,80129,Satisfactory,No,1993-05-06,
00-44877696,Hannah,Erickson,Male,New York,Buffalo,2019-01-22,Sales,Sales Representative,Bachelor,83044,Satisfactory,No,1973-12-04,
00-32621278,Natalie,Robinson,Female,New York,Rochester,2017-07-10,Operations,Inventory Specialist,Bachelor,60959,Good,No,1999-10-15,
00-88583752,William,Fowler,Female,New York,Rochester,2021-09-23,Sales,Sales Specialist,Master,61252,Needs Improvement,No,2001-01-08,
00-90410541,Austin,Scott,Female,New York,New York City,2020-01-25,Finance,Financial Analyst,Master,92399,Good,No,2003-06-25,
00-36268050,Juan,Nelson,Male,New York,Buffalo,2023-01-24,Marketing,Marketing Coordinator,Bachelor,79474,Good,No,1982-07-17,
00-61196558,Richard,English,Female,New York,Rochester,2018-05-04,IT,Software Developer,Master,87731,Satisfactory,Yes,1986-05-13,
00-40679513,Gloria,Bass,Male,North Carolina,Raleigh,2016-03-10,HR,Recruiter,High School,69448,Good,No,1985-01-21,
00-31307557,Cynthia,Garcia,Male,New York,Rochester,2016-07-06,Sales,Sales Consultant,Bachelor,76587,Satisfactory,No,1989-11-04,
00-84198784,Jeff,Collins,Female,New York,New York City,2016-04-26,Sales,Sales Consultant,Bachelor,92589,Good,No,1973-12-25,
00-20637474,William,Gonzalez,Female,New York,New York City,2020-08-15,Operations,Operations Analyst,Master,83901,Excellent,No,1964-04-05,
00-44245026,Alexander,Weeks,Male,New York,Rochester,2019-07-07,IT,IT Support Specialist,High School,56990,Needs Improvement,No,1993-04-22,
00-49346304,Louis,Campbell,Female,New York,Rochester,2017-02-10,Sales,Sales Representative,Bachelor,61275,Satisfactory,No,1990-12-21,
00-68504671,Mary,Hayes,Female,New York,New York City,2017-04-06,Marketing,Content Creator,High School,56684,Excellent,No,1990-03-05,
00-34967191,Christopher,Ho,Male,New York,Rochester,2017-01-14,Finance,Accountant,Bachelor,63331,Excellent,Yes,1987-04-17,
00-51822022,Pamela,Tyler,Female,New York,New York City,2017-08-28,Operations,Logistics Coordinator,Bachelor,60956,Excellent,No,1977-12-29,
00-18962912,Richard,Obrien,Female,Michigan,Detroit,2017-09-10,Customer Service,Support Specialist,High School,54587,Needs Improvement,No,1996-12-20,
00-22384401,Debbie,Harris,Male,New York,Rochester,2021-09-13,Sales,Sales Representative,Bachelor,76517,Needs Improvement,No,2001-12-09,
00-86854285,Ryan,Rodriguez,Female,New York,New York City,2022-07-07,Marketing,Marketing Coordinator,Bachelor,62487,Needs Improvement,No,1982-12-26,
00-33614794,Paul,Pollard,Male,New York,Buffalo,2017-07-08,Sales,Sales Specialist,Master,52489,Satisfactory,Yes,2006-03-29,
00-73115666,Robert,Miller,Female,Michigan,Grand Rapids,2024-07-27,IT,IT Support Specialist,Bachelor,60258,Excellent,No,1989-01-16,
00-32538675,Margaret,Cruz,Female,New York,New York City,2017-05-10,Operations,Operations Analyst,Bachelor,58097,Satisfactory,No,1974-05-28,
00-36224131,Jill,Boyd,Male,Michigan,Grand Rapids,2021-08-30,Operations,Logistics Coordinator,Bachelor,69387,Excellent,No,1973-02-25,
00-20341136,Ernest,Jones,Male,New York,Rochester,2016-11-13,Finance,Accounts Payable Specialist,Bachelor,63377,Needs Improvement,No,1973-07-02,
00-23624482,Jennifer,Hancock,Female,North Carolina,Charlotte,2017-05-02,Operations,Inventory Specialist,Bachelor,54239,Needs Improvement,Yes,1991-11-03,
00-33988814,Tiffany,Clark,Female,New York,Rochester,2020-03-10,Customer Service,Help Desk Technician,Bachelor,79408,Excellent,No,1979-08-22,
00-72080682,Michael,Ryan,Male,New York,Rochester,2020-08-02,Operations,Logistics Coordinator,Bachelor,67986,Satisfactory,Yes,1974-10-05,
00-59517025,Robert,Gonzales,Male,New York,Buffalo,2022-02-24,Sales,Sales Representative,Bachelor,71685,Good,No,1975-11-29,
00-30497544,Mike,Diaz,Male,Virginia,Norfolk,2020-03-28,Customer Service,Support Specialist,Bachelor,62109,Satisfactory,No,1961-06-19,
00-35072772,John,Douglas,Male,New York,New York City,2017-10-08,Operations,Operations Manager,Bachelor,123599,Excellent,No,1972-02-15,
00-11173934,William,Campbell,Female,New York,Rochester,2018-05-22,Customer Service,Customer Service Representative,Bachelor,58926,Satisfactory,No,2001-10-20,
00-33057873,Donna,Davis,Male,Virginia,Norfolk,2022-11-26,Operations,Inventory Specialist,Bachelor,61324,Good,Yes,1986-04-16,
00-78886699,Isabella,Rogers,Female,New York,New York City,2023-01-16,Operations,Inventory Specialist,Bachelor,55005,Needs Improvement,No,1992-05-28,
00-77231416,Erin,Ryan,Male,New York,Buffalo,2020-04-07,Finance,Financial Analyst,PhD,71492,Satisfactory,Yes,1976-08-05,
00-17630287,Ronald,Kelley,Female,New York,New York City,2019-08-09,Finance,Accounts Payable Specialist,Bachelor,57382,Satisfactory,No,1998-10-05,
00-32414530,Jared,Briggs,Female,New York,New York City,2015-10-10,Customer Service,Help Desk Technician,Bachelor,54768,Good,No,1991-12-24,
00-30925806,Adam,Kramer,Male,New York,Buffalo,2023-05-05,Sales,Sales Representative,Bachelor,71762,Satisfactory,Yes,1994-06-29,
00-42470699,Eric,Petersen,Female,New York,New York City,2023-03-07,IT,System Administrator,Bachelor,72969,Good,Yes,1993-08-31,
00-59283521,Karen,Jordan,Male,New York,New York City,2020-07-23,Operations,Logistics Coordinator,Bachelor,66529,Good,Yes,1987-08-26,
00-47483931,Deborah,Scott,Male,New York,New York City,2019-01-26,Customer Service,Customer Service Representative,High School,60809,Satisfactory,No,2004-05-10,
00-71061571,Nathan,Rodgers,Female,New York,Rochester,2017-01-23,IT,IT Support Specialist,Bachelor,54896,Excellent,Yes,1991-07-20,
00-24747331,Luis,Golden,Female,New York,New York City,2022-05-15,Operations,Inventory Specialist,High School,61734,Excellent,Yes,1986-09-11,
00-31754935,Kevin,Rodriguez,Female,New York,Buffalo,2021-03-28,Customer Service,Support Specialist,Bachelor,55720,Good,No,1990-01-01,
00-15673858,Linda,Mcdonald,Male,New York,Rochester,2016-03-10,Sales,Sales Specialist,PhD,89392,Satisfactory,No,1973-02-18,
00-60657139,Rose,Nichols,Female,New York,Rochester,2017-07-25,Operations,Logistics Coordinator,Bachelor,57838,Satisfactory,No,1978-06-04,
00-48547666,Thomas,Mercado,Male,New York,Rochester,2019-11-03,Operations,Operations Analyst,Master,82014,Satisfactory,Yes,1978-11-26,
00-75760850,Danielle,Cannon,Male,New York,New York City,2022-03-23,Marketing,Marketing Coordinator,Bachelor,85499,Good,Yes,1990-08-14,
00-63018273,Michelle,Kirk,Male,New York,New York City,2020-12-12,Finance,Accounts Payable Specialist,Bachelor,72131,Good,No,1981-07-10,
00-64210333,Laura,Harrison,Female,New York,Rochester,2023-12-01,Sales,Sales Specialist,PhD,81444,Good,No,1993-01-08,
00-72628704,Stephanie,Wilson,Male,New York,New York City,2024-11-16,Customer Service,Support Specialist,Bachelor,65646,Good,No,1990-12-26,
00-79747067,Walter,Taylor,Male,New York,Buffalo,2018-02-16,Operations,Logistics Coordinator,Bachelor,60085,Good,No,1999-12-01,
00-91271137,Jessica,Delgado,Male,New York,New York City,2020-12-02,Customer Service,Customer Service Representative,Bachelor,72106,Satisfactory,No,1996-11-03,
00-64384837,James,Deleon,Male,New York,New York City,2022-01-23,IT,Software Developer,Bachelor,110698,Good,Yes,1980-11-18,
00-80259009,Scott,Miller,Male,New York,Buffalo,2024-01-27,Sales,Sales Representative,Bachelor,68176,Good,No,1975-02-04,
00-32400338,Margaret,Moran,Female,Illinois,Naperville,2020-04-11,Customer Service,Customer Service Representative,High School,53088,Satisfactory,No,1992-06-07,
00-77072182,James,Leonard,Female,New York,Rochester,2016-06-27,Finance,Accountant,Bachelor,69492,Good,Yes,1987-12-09,
00-14887763,Pamela,Brandt,Male,Pennsylvania,Pittsburgh,2017-05-07,HR,HR Coordinator,Master,59113,Satisfactory,No,1996-01-31,
00-90503553,Donna,Allison,Female,New York,New York City,2024-09-09,Sales,Sales Consultant,Bachelor,63103,Satisfactory,Yes,1989-08-22,
00-50056231,Sergio,Harrison,Female,Illinois,Chicago,2016-10-03,Sales,Sales Representative,Bachelor,62792,Satisfactory,No,1983-10-21,
00-65353136,Mary,Bowers,Female,New York,Buffalo,2018-11-25,Operations,Logistics Coordinator,Bachelor,56726,Satisfactory,Yes,1968-11-01,
00-50200620,Sarah,Byrd,Male,Pennsylvania,Philadelphia,2018-08-01,Operations,Logistics Coordinator,Bachelor,70430,Good,No,1976-07-25,
00-52217539,Thomas,Bennett,Female,New York,Buffalo,2019-09-16,Operations,Inventory Specialist,Bachelor,60374,Satisfactory,Yes,1989-08-10,
00-12153059,Ryan,Ingram,Female,North Carolina,Raleigh,2017-05-27,Customer Service,Support Specialist,High School,59314,Good,No,2004-10-29,
00-95691801,Spencer,Phillips,Female,Michigan,Warren,2022-08-10,Customer Service,Support Specialist,Bachelor,57350,Good,No,1971-10-06,
00-70389982,Jennifer,Gray,Male,Pennsylvania,Pittsburgh,2023-11-08,Operations,Inventory Specialist,High School,58900,Good,No,1997-11-19,
00-28769693,James,Maxwell,Male,New York,Rochester,2021-01-06,Customer Service,Support Specialist,High School,60280,Excellent,No,1974-01-21,
00-50530014,Christina,Richardson,Male,New York,Buffalo,2019-02-28,Operations,Inventory Specialist,High School,57630,Satisfactory,No,1975-10-08,
00-29101240,Madison,Campbell,Female,New York,New York City,2015-02-20,IT,System Administrator,Master,93937,Satisfactory,No,1979-11-14,
